time,from,to,size
1174,2,10,0.316533
1174,11,3,1.32e-07
1174,3,4,0.316438
1174,3,12,0.316454
1174,4,13,0.316409
1174,14,4,2.2e-07
1175,1,2,0.89718
1175,5,1,1.64e-07
1175,1,6,0.224362
1175,7,1,1.62e-07
1175,2,3,0.448472
1175,2,8,0.224273
1175,9,2,1.11e-07
1175,2,10,0.22425
1175,11,3,1.21e-07
1175,3,4,0.224202
1175,3,12,0.22421
1175,4,13,0.224188
1175,14,4,1.96e-07
1176,1,2,0.525218
1176,5,1,7.75e-08
1176,1,6,0.131327
1176,7,1,7.58e-08
1176,2,3,0.262568
1176,2,8,0.131297
1176,9,2,5.62e-08
1176,2,10,0.131289
1176,11,3,6.1e-08
1176,3,4,0.131273
1176,3,12,0.131275
1176,4,13,0.131268
1176,14,4,9.16e-08
1177,1,2,0.251237
1177,5,1,1.01e-08
1177,1,6,0.0628145
1177,7,1,8.89e-09
1177,2,3,0.125609
1177,2,8,0.0628076
1177,9,2,1.17e-08
1177,2,10,0.0628058
1177,11,3,1.23e-08
1177,3,4,0.0628021
1177,3,12,0.0628027
1177,4,13,0.0628009
1177,14,4,1.05e-08
1178,1,2,0.150596
1178,1,5,2.56e-09
1178,1,6,0.0376509
1178,1,7,2.99e-09
1178,2,3,0.0752948
1178,2,8,0.0376484
1178,9,2,3.76e-10
1178,2,10,0.0376478
1178,11,3,1.89e-10
1178,3,4,0.0376465
1178,3,12,0.0376467
1178,4,13,0.037646
1178,4,14,3.73e-09
1179,1,2,0.150913
1179,5,1,8e-12
1179,1,6,0.03773
1179,7,1,9.26e-12
1179,2,3,0.075453
1179,2,8,0.0377275
1179,2,9,1.32e-12
1179,2,10,0.0377269
1179,3,11,1.07e-12
1179,3,4,0.0377256
1179,3,12,0.0377258
1179,4,13,0.0377251
1179,14,4,1.23e-11
1180,1,2,0.167042
1180,5,1,2.44e-10
1180,1,6,0.0417627
1180,7,1,3.13e-10
1180,2,3,0.0835168
1180,2,8,0.0417597
1180,2,9,1.65e-10
1180,2,10,0.0417589
1180,3,11,1.45e-10
1180,3,4,0.0417572
1180,3,12,0.0417575
1180,4,13,0.0417567
1180,14,4,3.98e-10
1181,1,2,0.282017
1181,1,5,6.4e-09
1181,1,6,0.0705108
1181,1,7,5.91e-09
1181,2,3,0.140997
1181,2,8,0.070502
1181,2,9,6.29e-09
1181,2,10,0.0704998
1181,3,11,6.67e-09
1181,3,4,0.0704951
1181,3,12,0.0704959
1181,4,13,0.0704937
1181,4,14,7.05e-09
1182,1,2,0.592831
1182,1,5,7.69e-08
1182,1,6,0.148237
1182,1,7,7.56e-08
1182,2,3,0.296364
1182,2,8,0.148198
1182,2,9,5.44e-08
1182,2,10,0.148188
1182,3,11,5.91e-08
1182,3,4,0.148167
1182,3,12,0.148171
1182,4,13,0.148161
1182,4,14,9.14e-08
1183,1,2,0.998685
1183,1,5,2.03e-07
1183,1,6,0.249754
1183,1,7,2.01e-07
1183,2,3,0.499195
1183,2,8,0.249644
1183,2,9,1.35e-07
1183,2,10,0.249616
1183,3,11,1.48e-07
1183,3,4,0.249556
1183,3,12,0.249565
1183,4,13,0.249537
1183,4,14,2.44e-07
1184,1,2,1.19283
1184,1,5,1.22e-07
1184,1,6,0.298327
1184,1,7,1.21e-07
1184,2,3,0.596207
1184,2,8,0.298169
1184,2,9,8.01e-08
1184,2,10,0.298129
1184,3,11,8.77e-08
1184,3,4,0.298044
1184,3,12,0.298057
1184,4,13,0.298018
1184,4,14,1.46e-07
1185,1,2,0.998692
1185,5,1,9.85e-08
1185,1,6,0.249756
1185,7,1,9.76e-08
1185,2,3,0.499199
1185,2,8,0.249645
1185,9,2,6.59e-08
1185,2,10,0.249617
1185,11,3,7.2e-08
1185,3,4,0.249558
1185,3,12,0.249567
1185,4,13,0.24954
1185,14,4,1.18e-07
1186,1,2,0.26373
1186,1,5,0.0376802
1186,1,6,0.0376796
1186,1,7,0.0376794
1186,2,3,0.150691
1186,2,8,0.0376748
1186,2,9,0.0376748
1186,2,10,0.0376742
1186,3,11,0.0376718
1186,3,4,0.075341
1186,3,12,0.0376713
1186,4,13,0.0376698
1186,4,14,0.0376696
1187,1,2,0.291873
1187,1,5,0.0417016
1187,1,6,0.0417009
1187,1,7,0.0417006
1187,2,3,0.16677
1187,2,8,0.041695
1187,2,9,0.041695
1187,2,10,0.0416942
1187,3,11,0.0416913
1187,3,4,0.0833796
1187,3,12,0.0416908
1187,4,13,0.0416889
1187,4,14,0.0416886
1188,1,2,0.492247
1188,1,5,0.0703364
1188,1,6,0.0703343
1188,1,7,0.0703336
1188,2,3,0.281241
1188,2,8,0.0703176
1188,2,9,0.0703176
1188,2,10,0.0703154
1188,3,11,0.0703071
1188,3,4,0.140605
1188,3,12,0.0703055
1188,4,13,0.0703002
1188,4,14,0.0702993
1189,1,2,1.03177
1189,1,5,0.147463
1189,1,6,0.147454
1189,1,7,0.147451
1189,2,3,0.58939
1189,2,8,0.147381
1189,2,9,0.147381
1189,2,10,0.147371
1189,3,11,0.147335
1189,3,4,0.294629
1189,3,12,0.147327
1189,4,13,0.147304
1189,4,14,0.1473
1190,1,2,1.73151
1190,1,5,0.247551
1190,1,6,0.247526
1190,1,7,0.247517
1190,2,3,0.988889
1190,2,8,0.247318
1190,2,9,0.247318
1190,2,10,0.24729
1190,3,11,0.247186
1190,3,4,0.494256
1190,3,12,0.247163
1190,4,13,0.247097
1190,4,14,0.247086
1191,1,2,2.06435
1191,1,5,0.295182
1191,1,6,0.295146
1191,1,7,0.295134
1191,2,3,1.17885
1191,2,8,0.294849
1191,2,9,0.294849
1191,2,10,0.294809
1191,3,11,0.294661
1191,3,4,0.58916
1191,3,12,0.29463
1191,4,13,0.294536
1191,4,14,0.29452
1192,1,2,1.73155
1192,1,5,0.247559
1192,1,6,0.247533
1192,1,7,0.247525
1192,2,3,0.988922
1192,2,8,0.247323
1192,2,9,0.247323
1192,2,10,0.247295
1192,3,11,0.247191
1192,3,4,0.494275
1192,3,12,0.247172
1192,4,13,0.247106
1192,4,14,0.247095
1193,1,2,0.433301
1193,5,1,2.08e-07
1193,1,6,0.148423
1193,7,1,2.02e-07
1193,2,3,0.136475
1193,2,8,0.148397
1193,9,2,1.43e-07
1193,2,10,0.148387
1193,11,3,1.47e-07
1193,4,3,0.011915
1193,3,12,0.148385
1193,13,4,0.0119149
1193,14,4,2.19e-07
1194,2,1,0.0283334
1194,1,5,7.04e-08
1194,1,6,0.0706808
1194,1,7,7.23e-08
1194,3,2,0.1697
1194,2,8,0.0706844
1194,2,9,4.65e-08
1194,2,10,0.0706822
1194,3,11,5.6e-08
1194,4,3,0.240401
1194,3,12,0.0706918
1194,13,4,0.240418
1194,4,14,1.02e-07
1195,2,1,0.273284
1195,1,5,7.86e-08
1195,1,6,0.0419052
1195,1,7,7.95e-08
1195,3,2,0.357127
1195,2,8,0.0419126
1195,2,9,5.52e-08
1195,2,10,0.0419118
1195,3,11,6.36e-08
1195,4,3,0.399086
1195,3,12,0.0419218
1195,13,4,0.399133
1195,4,14,1.06e-07
1196,2,1,0.389016
1196,1,5,4.9e-08
1196,1,6,0.0378878
1196,1,7,4.95e-08
1196,3,2,0.464847
1196,2,8,0.0378968
1196,2,9,3.64e-08
1196,2,10,0.0378962
1196,3,11,4.12e-08
1196,4,3,0.502818
1196,3,12,0.0379076
1196,13,4,0.502892
1196,4,14,6.46e-08
1197,2,1,0.45196
1197,1,5,3.02e-08
1197,1,6,0.0378266
1197,1,7,3.05e-08
1197,3,2,0.527684
1197,2,8,0.0378369
1197,2,9,2.29e-08
1197,2,10,0.0378363
1197,3,11,2.58e-08
1197,4,3,0.565615
1197,3,12,0.0378492
1197,13,4,0.565708
1197,4,14,3.95e-08
1198,2,1,0.753852
1198,1,5,6.58e-08
1198,1,6,0.063264
1198,1,7,6.67e-08
1198,3,2,0.559353
1198,2,8,0.0632918
1198,9,2,0.321212
1198,2,10,0.06329
1198,11,3,0.0602347
1198,4,3,0.562522
1198,3,12,0.0633134
1198,13,4,0.562614
1198,4,14,1.01e-07
1199,2,1,1.12973
1199,5,1,0.475078
1199,1,6,0.133638
1199,7,1,0.348326
1199,3,2,0.922095
1199,2,8,0.133726
1199,9,2,0.475367
1199,2,10,0.133718
1199,11,3,0.475555
1199,4,3,0.58057
1199,3,12,0.133798
1199,13,4,0.47575
1199,14,4,0.104918
1200,2,1,0.576309
1200,5,1,0.314857
1200,1,6,0.227809
1200,7,1,0.314911
1200,3,2,0.717211
1200,2,8,0.227902
1200,9,2,0.314954
1200,2,10,0.227878
1200,11,3,0.315058
1200,4,3,0.630296
1200,3,12,0.228
1200,13,4,0.315197
1200,14,4,0.315215
1201,1,2,0.481637
1201,5,1,0.118979
1201,1,6,0.319184
1201,7,1,0.118986
1201,3,2,0.0377117
1201,2,8,0.319146
1201,9,2,0.118948
1201,2,10,0.3191
1201,11,3,0.118946
1201,4,3,0.237917
1201,3,12,0.319151
1201,13,4,0.118966
1201,14,4,0.118968
1202,1,2,1.23184
1202,1,5,5.17e-07
1202,1,6,0.38491
1202,1,7,5.13e-07
1202,2,3,0.462125
1202,2,8,0.384717
1202,2,9,3.18e-07
1202,2,10,0.384649
1202,3,11,3.42e-07
1202,3,4,0.0774589
1202,3,12,0.384602
1202,4,13,0.0774565
1202,4,14,5.97e-07
1203,1,2,1.47665
1203,1,5,1.95e-07
1203,1,6,0.409022
1203,1,7,1.94e-07
1203,2,3,0.658698
1203,2,8,0.408762
1203,2,9,1.31e-07
1203,2,10,0.408686
1203,3,11,1.41e-07
1203,3,4,0.249977
1203,3,12,0.408591
1203,4,13,0.249959
1203,4,14,2.28e-07
1204,1,2,1.53517
1204,1,5,4.94e-08
1204,1,6,0.383989
1204,1,7,4.93e-08
1204,2,3,0.767237
1204,2,8,0.383727
1204,2,9,4e-08
1204,2,10,0.38366
1204,3,11,4.23e-08
1204,3,4,0.38352
1204,3,12,0.383542
1204,4,13,0.383476
1204,4,14,5.66e-08
1205,1,2,1.26649
1205,5,1,1.83e-07
1205,1,6,0.316757
1205,7,1,1.82e-07
1205,2,3,0.633011
1205,2,8,0.316579
1205,9,2,1.21e-07
1205,2,10,0.316533
1205,11,3,1.32e-07
1205,3,4,0.316438
1205,3,12,0.316454
1205,4,13,0.316409
1205,14,4,2.2e-07
1206,1,2,0.89718
1206,5,1,1.64e-07
1206,1,6,0.224362
1206,7,1,1.62e-07
1206,2,3,0.448472
1206,2,8,0.224273
1206,9,2,1.11e-07
1206,2,10,0.22425
1206,11,3,1.21e-07
1206,3,4,0.224202
1206,3,12,0.22421
1206,4,13,0.224188
1206,14,4,1.96e-07
1207,1,2,0.525218
1207,5,1,7.75e-08
1207,1,6,0.131327
1207,7,1,7.58e-08
1207,2,3,0.262568
1207,2,8,0.131297
1207,9,2,5.62e-08
1207,2,10,0.131289
1207,11,3,6.1e-08
1207,3,4,0.131273
1207,3,12,0.131275
1207,4,13,0.131268
1207,14,4,9.16e-08
1208,1,2,0.251237
1208,5,1,1.01e-08
1208,1,6,0.0628145
1208,7,1,8.89e-09
1208,2,3,0.125609
1208,2,8,0.0628076
1208,9,2,1.17e-08
1208,2,10,0.0628058
1208,11,3,1.23e-08
1208,3,4,0.0628021
1208,3,12,0.0628027
1208,4,13,0.0628009
1208,14,4,1.05e-08
1209,1,2,0.150596
1209,1,5,2.56e-09
1209,1,6,0.0376509
1209,1,7,2.99e-09
1209,2,3,0.0752948
1209,2,8,0.0376484
1209,9,2,3.76e-10
1209,2,10,0.0376478
1209,11,3,1.89e-10
1209,3,4,0.0376465
1209,3,12,0.0376467
1209,4,13,0.037646
1209,4,14,3.73e-09
1210,1,2,0.150913
1210,5,1,8e-12
1210,1,6,0.03773
1210,7,1,9.26e-12
1210,2,3,0.075453
1210,2,8,0.0377275
1210,2,9,1.32e-12
1210,2,10,0.0377269
1210,3,11,1.07e-12
1210,3,4,0.0377256
1210,3,12,0.0377258
1210,4,13,0.0377251
1210,14,4,1.23e-11
1211,1,2,0.167042
1211,5,1,2.44e-10
1211,1,6,0.0417627
1211,7,1,3.13e-10
1211,2,3,0.0835168
1211,2,8,0.0417597
1211,2,9,1.65e-10
1211,2,10,0.0417589
1211,3,11,1.45e-10
1211,3,4,0.0417572
1211,3,12,0.0417575
1211,4,13,0.0417567
1211,14,4,3.98e-10
1212,1,2,0.282017
1212,1,5,6.4e-09
1212,1,6,0.0705108
1212,1,7,5.91e-09
1212,2,3,0.140997
1212,2,8,0.070502
1212,2,9,6.29e-09
1212,2,10,0.0704998
1212,3,11,6.67e-09
1212,3,4,0.0704951
1212,3,12,0.0704959
1212,4,13,0.0704937
1212,4,14,7.05e-09
1213,1,2,0.592831
1213,1,5,7.69e-08
1213,1,6,0.148237
1213,1,7,7.56e-08
1213,2,3,0.296364
1213,2,8,0.148198
1213,2,9,5.44e-08
1213,2,10,0.148188
1213,3,11,5.91e-08
1213,3,4,0.148167
1213,3,12,0.148171
1213,4,13,0.148161
1213,4,14,9.14e-08
1214,1,2,0.998685
1214,1,5,2.03e-07
1214,1,6,0.249754
1214,1,7,2.01e-07
1214,2,3,0.499195
1214,2,8,0.249644
1214,2,9,1.35e-07
1214,2,10,0.249616
1214,3,11,1.48e-07
1214,3,4,0.249556
1214,3,12,0.249565
1214,4,13,0.249537
1214,4,14,2.44e-07
1215,1,2,1.19283
1215,1,5,1.22e-07
1215,1,6,0.298327
1215,1,7,1.21e-07
1215,2,3,0.596207
1215,2,8,0.298169
1215,2,9,8.01e-08
1215,2,10,0.298129
1215,3,11,8.77e-08
1215,3,4,0.298044
1215,3,12,0.298057
1215,4,13,0.298018
1215,4,14,1.46e-07
1216,1,2,0.998692
1216,5,1,9.85e-08
1216,1,6,0.249756
1216,7,1,9.76e-08
1216,2,3,0.499199
1216,2,8,0.249645
1216,9,2,6.59e-08
1216,2,10,0.249617
1216,11,3,7.2e-08
1216,3,4,0.249558
1216,3,12,0.249567
1216,4,13,0.24954
1216,14,4,1.18e-07
1217,1,2,0.433301
1217,5,1,8.09e-08
1217,1,6,0.148422
1217,7,1,7.86e-08
1217,2,3,0.136475
1217,2,8,0.148397
1217,9,2,5.73e-08
1217,2,10,0.148387
1217,11,3,5.88e-08
1217,4,3,0.0119147
1217,3,12,0.148384
1217,13,4,0.0119147
1217,14,4,8.48e-08
1218,2,1,0.0283334
1218,1,5,7.04e-08
1218,1,6,0.0706808
1218,1,7,7.23e-08
1218,3,2,0.1697
1218,2,8,0.0706844
1218,2,9,4.65e-08
1218,2,10,0.0706822
1218,3,11,5.6e-08
1218,4,3,0.240401
1218,3,12,0.0706918
1218,13,4,0.240418
1218,4,14,1.02e-07
1219,2,1,0.273284
1219,1,5,7.86e-08
1219,1,6,0.0419052
1219,1,7,7.95e-08
1219,3,2,0.357127
1219,2,8,0.0419126
1219,2,9,5.52e-08
1219,2,10,0.0419118
1219,3,11,6.36e-08
1219,4,3,0.399086
1219,3,12,0.0419218
1219,13,4,0.399133
1219,4,14,1.06e-07
1220,2,1,0.389016
1220,1,5,4.9e-08
1220,1,6,0.0378878
1220,1,7,4.95e-08
1220,3,2,0.464847
1220,2,8,0.0378968
1220,2,9,3.64e-08
1220,2,10,0.0378962
1220,3,11,4.12e-08
1220,4,3,0.502818
1220,3,12,0.0379076
1220,13,4,0.502892
1220,4,14,6.46e-08
1221,2,1,0.45196
1221,1,5,3.02e-08
1221,1,6,0.0378266
1221,1,7,3.05e-08
1221,3,2,0.527684
1221,2,8,0.0378369
1221,2,9,2.29e-08
1221,2,10,0.0378363
1221,3,11,2.58e-08
1221,4,3,0.565615
1221,3,12,0.0378492
1221,13,4,0.565708
1221,4,14,3.95e-08
1222,2,1,1.33834
1222,1,5,6.09e-07
1222,1,6,0.0635364
1222,1,7,6.11e-07
1222,3,2,0.989889
1222,2,8,0.0635849
1222,9,2,0.476038
1222,2,10,0.0635831
1222,3,11,4.73e-07
1222,4,3,1.0538
1222,3,12,0.0636231
1222,13,4,0.565527
1222,14,4,0.488593
1223,2,1,1.50265
1223,5,1,0.138541
1223,1,6,0.133802
1223,7,1,0.475456
1223,3,2,1.29494
1223,2,8,0.133918
1223,9,2,0.476051
1223,2,10,0.13391
1223,11,3,0.476347
1223,4,3,0.95308
1223,3,12,0.134021
1223,13,4,0.476652
1223,14,4,0.476691
1224,2,1,0.576313
1224,5,1,0.314859
1224,1,6,0.22781
1224,7,1,0.314913
1224,3,2,0.717215
1224,2,8,0.227902
1224,9,2,0.314955
1224,2,10,0.227879
1224,11,3,0.315059
1224,4,3,0.6303
1224,3,12,0.228001
1224,13,4,0.315199
1224,14,4,0.315216
1225,1,2,0.481637
1225,5,1,0.118979
1225,1,6,0.319184
1225,7,1,0.118986
1225,3,2,0.0377117
1225,2,8,0.319146
1225,9,2,0.118948
1225,2,10,0.3191
1225,11,3,0.118946
1225,4,3,0.237917
1225,3,12,0.319151
1225,13,4,0.118966
1225,14,4,0.118968
1226,1,2,1.23184
1226,1,5,5.17e-07
1226,1,6,0.38491
1226,1,7,5.13e-07
1226,2,3,0.462125
1226,2,8,0.384717
1226,2,9,3.18e-07
1226,2,10,0.384649
1226,3,11,3.42e-07
1226,3,4,0.0774589
1226,3,12,0.384602
1226,4,13,0.0774565
1226,4,14,5.97e-07
1227,1,2,1.47665
1227,1,5,1.95e-07
1227,1,6,0.409022
1227,1,7,1.94e-07
1227,2,3,0.658698
1227,2,8,0.408762
1227,2,9,1.31e-07
1227,2,10,0.408686
1227,3,11,1.41e-07
1227,3,4,0.249977
1227,3,12,0.408591
1227,4,13,0.249959
1227,4,14,2.28e-07
1228,1,2,1.53517
1228,1,5,4.94e-08
1228,1,6,0.383989
1228,1,7,4.93e-08
1228,2,3,0.767237
1228,2,8,0.383727
1228,2,9,4e-08
1228,2,10,0.38366
1228,3,11,4.23e-08
1228,3,4,0.38352
1228,3,12,0.383542
1228,4,13,0.383476
1228,4,14,5.66e-08
1229,1,2,1.26649
1229,5,1,1.83e-07
1229,1,6,0.316757
1229,7,1,1.82e-07
1229,2,3,0.633011
1229,2,8,0.316579
1229,9,2,1.21e-07
1229,2,10,0.316533
1229,11,3,1.32e-07
1229,3,4,0.316438
1229,3,12,0.316454
1229,4,13,0.316409
1229,14,4,2.2e-07
1230,1,2,0.89718
1230,5,1,1.64e-07
1230,1,6,0.224362
1230,7,1,1.62e-07
1230,2,3,0.448472
1230,2,8,0.224273
1230,9,2,1.11e-07
1230,2,10,0.22425
1230,11,3,1.21e-07
1230,3,4,0.224202
1230,3,12,0.22421
1230,4,13,0.224188
1230,14,4,1.96e-07
1231,1,2,0.525218
1231,5,1,7.75e-08
1231,1,6,0.131327
1231,7,1,7.58e-08
1231,2,3,0.262568
1231,2,8,0.131297
1231,9,2,5.62e-08
1231,2,10,0.131289
1231,11,3,6.1e-08
1231,3,4,0.131273
1231,3,12,0.131275
1231,4,13,0.131268
1231,14,4,9.16e-08
1232,1,2,0.251237
1232,5,1,1.01e-08
1232,1,6,0.0628145
1232,7,1,8.89e-09
1232,2,3,0.125609
1232,2,8,0.0628076
1232,9,2,1.17e-08
1232,2,10,0.0628058
1232,11,3,1.23e-08
1232,3,4,0.0628021
1232,3,12,0.0628027
1232,4,13,0.0628009
1232,14,4,1.05e-08
1233,1,2,0.150596
1233,1,5,2.56e-09
1233,1,6,0.0376509
1233,1,7,2.99e-09
1233,2,3,0.0752948
1233,2,8,0.0376484
1233,9,2,3.76e-10
1233,2,10,0.0376478
1233,11,3,1.89e-10
1233,3,4,0.0376465
1233,3,12,0.0376467
1233,4,13,0.037646
1233,4,14,3.73e-09
1234,1,2,0.150913
1234,5,1,8e-12
1234,1,6,0.03773
1234,7,1,9.26e-12
1234,2,3,0.075453
1234,2,8,0.0377275
1234,2,9,1.32e-12
1234,2,10,0.0377269
1234,3,11,1.07e-12
1234,3,4,0.0377256
1234,3,12,0.0377258
1234,4,13,0.0377251
1234,14,4,1.23e-11
1235,1,2,0.167042
1235,5,1,2.44e-10
1235,1,6,0.0417627
1235,7,1,3.13e-10
1235,2,3,0.0835168
1235,2,8,0.0417597
1235,2,9,1.65e-10
1235,2,10,0.0417589
1235,3,11,1.45e-10
1235,3,4,0.0417572
1235,3,12,0.0417575
1235,4,13,0.0417567
1235,14,4,3.98e-10
1236,1,2,0.282017
1236,1,5,6.4e-09
1236,1,6,0.0705108
1236,1,7,5.91e-09
1236,2,3,0.140997
1236,2,8,0.070502
1236,2,9,6.29e-09
1236,2,10,0.0704998
1236,3,11,6.67e-09
1236,3,4,0.0704951
1236,3,12,0.0704959
1236,4,13,0.0704937
1236,4,14,7.05e-09
1237,1,2,0.592831
1237,1,5,7.69e-08
1237,1,6,0.148237
1237,1,7,7.56e-08
1237,2,3,0.296364
1237,2,8,0.148198
1237,2,9,5.44e-08
1237,2,10,0.148188
1237,3,11,5.91e-08
1237,3,4,0.148167
1237,3,12,0.148171
1237,4,13,0.148161
1237,4,14,9.14e-08
1238,1,2,0.998685
1238,1,5,2.03e-07
1238,1,6,0.249754
1238,1,7,2.01e-07
1238,2,3,0.499195
1238,2,8,0.249644
1238,2,9,1.35e-07
1238,2,10,0.249616
1238,3,11,1.48e-07
1238,3,4,0.249556
1238,3,12,0.249565
1238,4,13,0.249537
1238,4,14,2.44e-07
1239,1,2,1.19283
1239,1,5,1.22e-07
1239,1,6,0.298327
1239,1,7,1.21e-07
1239,2,3,0.596207
1239,2,8,0.298169
1239,2,9,8.01e-08
1239,2,10,0.298129
1239,3,11,8.77e-08
1239,3,4,0.298044
1239,3,12,0.298057
1239,4,13,0.298018
1239,4,14,1.46e-07
1240,1,2,0.998692
1240,5,1,9.85e-08
1240,1,6,0.249756
1240,7,1,9.76e-08
1240,2,3,0.499199
1240,2,8,0.249645
1240,9,2,6.59e-08
1240,2,10,0.249617
1240,11,3,7.2e-08
1240,3,4,0.249558
1240,3,12,0.249567
1240,4,13,0.24954
1240,14,4,1.18e-07
1241,1,2,0.433301
1241,5,1,8.09e-08
1241,1,6,0.148422
1241,7,1,7.86e-08
1241,2,3,0.136475
1241,2,8,0.148397
1241,9,2,5.73e-08
1241,2,10,0.148387
1241,11,3,5.88e-08
1241,4,3,0.0119147
1241,3,12,0.148384
1241,13,4,0.0119147
1241,14,4,8.48e-08
1242,2,1,0.0283334
1242,1,5,7.04e-08
1242,1,6,0.0706808
1242,1,7,7.23e-08
1242,3,2,0.1697
1242,2,8,0.0706844
1242,2,9,4.65e-08
1242,2,10,0.0706822
1242,3,11,5.6e-08
1242,4,3,0.240401
1242,3,12,0.0706918
1242,13,4,0.240418
1242,4,14,1.02e-07
1243,2,1,0.273284
1243,1,5,7.86e-08
1243,1,6,0.0419052
1243,1,7,7.95e-08
1243,3,2,0.357127
1243,2,8,0.0419126
1243,2,9,5.52e-08
1243,2,10,0.0419118
1243,3,11,6.36e-08
1243,4,3,0.399086
1243,3,12,0.0419218
1243,13,4,0.399133
1243,4,14,1.06e-07
1244,2,1,0.389016
1244,1,5,4.9e-08
1244,1,6,0.0378878
1244,1,7,4.95e-08
1244,3,2,0.464847
1244,2,8,0.0378968
1244,2,9,3.64e-08
1244,2,10,0.0378962
1244,3,11,4.12e-08
1244,4,3,0.502818
1244,3,12,0.0379076
1244,13,4,0.502892
1244,4,14,6.46e-08
1245,2,1,0.45196
1245,1,5,3.02e-08
1245,1,6,0.0378266
1245,1,7,3.05e-08
1245,3,2,0.527684
1245,2,8,0.0378369
1245,2,9,2.29e-08
1245,2,10,0.0378363
1245,3,11,2.58e-08
1245,4,3,0.565615
1245,3,12,0.0378492
1245,13,4,0.565708
1245,4,14,3.95e-08
1246,2,1,0.439576
1246,5,1,0.563407
1246,1,6,0.0634169
1246,1,7,3.26e-07
1246,3,2,0.566491
1246,2,8,0.0634344
1246,2,9,2.14e-07
1246,2,10,0.0634326
1246,11,3,0.066252
1246,4,3,0.563787
1246,3,12,0.0634562
1246,13,4,0.56388
1246,4,14,3.88e-07
1247,2,1,1.1629
1247,5,1,0.474706
1247,1,6,0.133532
1247,7,1,0.138272
1247,3,2,1.2921
1247,2,8,0.133625
1247,9,2,0.13835
1247,2,10,0.133617
1247,11,3,0.475303
1247,4,3,0.950993
1247,3,12,0.133727
1247,13,4,0.475608
1247,14,4,0.475647
1248,2,1,0.576309
1248,5,1,0.314858
1248,1,6,0.227809
1248,7,1,0.314912
1248,3,2,0.717212
1248,2,8,0.227902
1248,9,2,0.314955
1248,2,10,0.227879
1248,11,3,0.315059
1248,4,3,0.630297
1248,3,12,0.228001
1248,13,4,0.315198
1248,14,4,0.315215
1249,1,2,0.481637
1249,5,1,0.118979
1249,1,6,0.319184
1249,7,1,0.118986
1249,3,2,0.0377117
1249,2,8,0.319146
1249,9,2,0.118948
1249,2,10,0.3191
1249,11,3,0.118946
1249,4,3,0.237917
1249,3,12,0.319151
1249,13,4,0.118966
1249,14,4,0.118968
1250,1,2,1.23184
1250,1,5,5.17e-07
1250,1,6,0.38491
1250,1,7,5.13e-07
1250,2,3,0.462125
1250,2,8,0.384717
1250,2,9,3.18e-07
1250,2,10,0.384649
1250,3,11,3.42e-07
1250,3,4,0.0774589
1250,3,12,0.384602
1250,4,13,0.0774565
1250,4,14,5.97e-07
1251,1,2,1.47665
1251,1,5,1.95e-07
1251,1,6,0.409022
1251,1,7,1.94e-07
1251,2,3,0.658698
1251,2,8,0.408762
1251,2,9,1.31e-07
1251,2,10,0.408686
1251,3,11,1.41e-07
1251,3,4,0.249977
1251,3,12,0.408591
1251,4,13,0.249959
1251,4,14,2.28e-07
1252,1,2,1.53517
1252,1,5,4.94e-08
1252,1,6,0.383989
1252,1,7,4.93e-08
1252,2,3,0.767237
1252,2,8,0.383727
1252,2,9,4e-08
1252,2,10,0.38366
1252,3,11,4.23e-08
1252,3,4,0.38352
1252,3,12,0.383542
1252,4,13,0.383476
1252,4,14,5.66e-08
1253,1,2,1.26649
1253,5,1,1.83e-07
1253,1,6,0.316757
1253,7,1,1.82e-07
1253,2,3,0.633011
1253,2,8,0.316579
1253,9,2,1.21e-07
1253,2,10,0.316533
1253,11,3,1.32e-07
1253,3,4,0.316438
1253,3,12,0.316454
1253,4,13,0.316409
1253,14,4,2.2e-07
1254,1,2,0.89718
1254,5,1,1.64e-07
1254,1,6,0.224362
1254,7,1,1.62e-07
1254,2,3,0.448472
1254,2,8,0.224273
1254,9,2,1.11e-07
1254,2,10,0.22425
1254,11,3,1.21e-07
1254,3,4,0.224202
1254,3,12,0.22421
1254,4,13,0.224188
1254,14,4,1.96e-07
1255,1,2,0.525218
1255,5,1,7.75e-08
1255,1,6,0.131327
1255,7,1,7.58e-08
1255,2,3,0.262568
1255,2,8,0.131297
1255,9,2,5.62e-08
1255,2,10,0.131289
1255,11,3,6.1e-08
1255,3,4,0.131273
1255,3,12,0.131275
1255,4,13,0.131268
1255,14,4,9.16e-08
1256,1,2,0.251237
1256,5,1,1.01e-08
1256,1,6,0.0628145
1256,7,1,8.89e-09
1256,2,3,0.125609
1256,2,8,0.0628076
1256,9,2,1.17e-08
1256,2,10,0.0628058
1256,11,3,1.23e-08
1256,3,4,0.0628021
1256,3,12,0.0628027
1256,4,13,0.0628009
1256,14,4,1.05e-08
1257,1,2,0.150596
1257,1,5,2.56e-09
1257,1,6,0.0376509
1257,1,7,2.99e-09
1257,2,3,0.0752948
1257,2,8,0.0376484
1257,9,2,3.76e-10
1257,2,10,0.0376478
1257,11,3,1.89e-10
1257,3,4,0.0376465
1257,3,12,0.0376467
1257,4,13,0.037646
1257,4,14,3.73e-09
1258,1,2,0.150913
1258,5,1,8e-12
1258,1,6,0.03773
1258,7,1,9.26e-12
1258,2,3,0.075453
1258,2,8,0.0377275
1258,2,9,1.32e-12
1258,2,10,0.0377269
1258,3,11,1.07e-12
