hour, t(sec), P1 (kW), Q1 (kvar)
1334, 0.00000, 0.131268, 0.0635749
1335, 0.00000, 0.0628009, 0.0304158
1336, 0.00000, 0.037646, 0.0182328
1337, 0.00000, 0.0377251, 0.0182711
1338, 0.00000, 0.0417567, 0.0202237
1339, 0.00000, 0.0704937, 0.0341415
1340, 0.00000, 0.148161, 0.0717578
1341, 0.00000, 0.249537, 0.12086
1342, 0.00000, 0.298018, 0.144338
1343, 0.00000, 0.24954, 0.120854
1344, 0.00000, 0.0376698, 0.0182443
1345, 0.00000, 0.0416889, 0.0201908
1346, 0.00000, 0.0703002, 0.034048
1347, 0.00000, 0.147304, 0.0713461
1348, 0.00000, 0.247097, 0.119693
1349, 0.00000, 0.294536, 0.142662
1350, 0.00000, 0.247106, 0.119668
1351, 0.00000, -0.0119149, -0.00576975
1352, 0.00000, -0.240418, -0.116443
1353, 0.00000, -0.399133, -0.193316
1354, 0.00000, -0.502892, -0.243569
1355, 0.00000, -0.565708, -0.273993
1356, 0.00000, -0.562614, -0.2725
1357, 0.00000, -0.47575, -0.230472
1358, 0.00000, -0.315197, -0.152643
1359, 0.00000, -0.118966, -0.0576198
1360, 0.00000, 0.0774565, 0.0375161
1361, 0.00000, 0.249959, 0.121063
1362, 0.00000, 0.383476, 0.185724
1363, 0.00000, 0.316409, 0.153236
1364, 0.00000, 0.224188, 0.108575
1365, 0.00000, 0.131268, 0.0635749
1366, 0.00000, 0.0628009, 0.0304158
1367, 0.00000, 0.037646, 0.0182328
1368, 0.00000, 0.0377251, 0.0182711
1369, 0.00000, 0.0417567, 0.0202237
1370, 0.00000, 0.0704937, 0.0341415
1371, 0.00000, 0.148161, 0.0717578
1372, 0.00000, 0.249537, 0.12086
1373, 0.00000, 0.298018, 0.144338
1374, 0.00000, 0.24954, 0.120854
1375, 0.00000, -0.0119147, -0.00577023
1376, 0.00000, -0.240418, -0.116443
1377, 0.00000, -0.399133, -0.193316
1378, 0.00000, -0.502892, -0.243569
1379, 0.00000, -0.565708, -0.273993
1380, 0.00000, -0.565527, -0.273941
1381, 0.00000, -0.476652, -0.230892
1382, 0.00000, -0.315199, -0.152641
1383, 0.00000, -0.118966, -0.0576198
1384, 0.00000, 0.0774565, 0.0375161
1385, 0.00000, 0.249959, 0.121063
1386, 0.00000, 0.383476, 0.185724
1387, 0.00000, 0.316409, 0.153236
1388, 0.00000, 0.224188, 0.108575
1389, 0.00000, 0.131268, 0.0635749
1390, 0.00000, 0.0628009, 0.0304158
1391, 0.00000, 0.037646, 0.0182328
1392, 0.00000, 0.0377251, 0.0182711
1393, 0.00000, 0.0417567, 0.0202237
1394, 0.00000, 0.0704937, 0.0341415
1395, 0.00000, 0.148161, 0.0717578
1396, 0.00000, 0.249537, 0.12086
1397, 0.00000, 0.298018, 0.144338
1398, 0.00000, 0.24954, 0.120854
1399, 0.00000, -0.0119147, -0.00577023
1400, 0.00000, -0.240418, -0.116443
1401, 0.00000, -0.399133, -0.193316
1402, 0.00000, -0.502892, -0.243569
1403, 0.00000, -0.565708, -0.273993
1404, 0.00000, -0.56388, -0.273124
1405, 0.00000, -0.475608, -0.230383
1406, 0.00000, -0.315198, -0.152646
1407, 0.00000, -0.118966, -0.0576198
1408, 0.00000, 0.0774565, 0.0375161
1409, 0.00000, 0.249959, 0.121063
1410, 0.00000, 0.383476, 0.185724
1411, 0.00000, 0.316409, 0.153236
1412, 0.00000, 0.224188, 0.108575
1413, 0.00000, 0.131268, 0.0635749
1414, 0.00000, 0.0628009, 0.0304158
1415, 0.00000, 0.037646, 0.0182328
1416, 0.00000, 0.0377251, 0.0182711
1417, 0.00000, 0.0417567, 0.0202237
1418, 0.00000, 0.0704937, 0.0341415
1419, 0.00000, 0.148161, 0.0717578
1420, 0.00000, 0.249537, 0.12086
1421, 0.00000, 0.298018, 0.144338
1422, 0.00000, 0.24954, 0.120854
1423, 0.00000, 0.0376698, 0.0182443
1424, 0.00000, 0.0416889, 0.0201908
1425, 0.00000, 0.0703002, 0.034048
1426, 0.00000, 0.147304, 0.0713461
1427, 0.00000, 0.247097, 0.119693
1428, 0.00000, 0.294536, 0.142662
1429, 0.00000, 0.247106, 0.119668
1430, 0.00000, -0.0119149, -0.00576975
1431, 0.00000, -0.240418, -0.116443
1432, 0.00000, -0.399133, -0.193316
1433, 0.00000, -0.502892, -0.243569
1434, 0.00000, -0.565708, -0.273993
1435, 0.00000, -0.562614, -0.2725
1436, 0.00000, -0.47575, -0.230472
1437, 0.00000, -0.315197, -0.152643
1438, 0.00000, -0.118966, -0.0576198
1439, 0.00000, 0.0774565, 0.0375161
1440, 0.00000, 0.249959, 0.121063
